SubmissionDate,meta-instanceID,Noise-audio,Noise-Noise_Measurement,Noise-Noise_Source,Noise-Noise_Source_2,Noise-Noise_Source_3,lat,lng,Noise-Location-Altitude,Noise-Location-Accuracy,Noise-Comment,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status
2021-05-12T15:39:42.739Z,uuid:a91c054a-f844-4366-b019-958d614ecd0e,1620833963697.wav,48,18,,,0.3298614,32.5742164,1178.55462321683,3.9,,uuid:a91c054a-f844-4366-b019-958d614ecd0e,36,oisaac,1,1,
2021-05-12T15:39:01.582Z,uuid:d56af006-70e5-4306-a6b8-611a6324deb0,1620833910393.wav,67,18,,,0.3298023,32.5741802,1178.69143772474,4.76,,uuid:d56af006-70e5-4306-a6b8-611a6324deb0,36,oisaac,1,1,
2021-05-12T15:37:33.209Z,uuid:315f5a7c-6952-4578-a624-695ca56528a7,1620833809464.wav,62,18,,,0.3297303,32.57415,1180.83183515391,4.45,,uuid:315f5a7c-6952-4578-a624-695ca56528a7,36,oisaac,1,1,
2021-05-12T15:36:31.813Z,uuid:c00fd901-61ad-49e3-925c-71a2f40dccb5,1620833764017.wav,47,18,,,0.3297183,32.5741467,1183.93128643233,3.9,,uuid:c00fd901-61ad-49e3-925c-71a2f40dccb5,36,oisaac,1,1,
2021-05-12T15:35:50.226Z,uuid:daaca9ec-77b9-4bc5-978b-9a353cb8dad3,1620833733817.wav,59,18,,,0.3297067,32.5741467,1179.93900563188,3.9,,uuid:daaca9ec-77b9-4bc5-978b-9a353cb8dad3,36,oisaac,1,1,
2021-05-12T15:35:32.808Z,uuid:51893c07-abf2-4108-99e2-6766826411c2,1620833549318.wav,36,3,3,,0.3292767,32.58741,1187.45869022146,4.787,,uuid:51893c07-abf2-4108-99e2-6766826411c2,40,musa,1,1,
2021-05-12T15:35:29.497Z,uuid:a6c123b5-1ce0-49c6-905b-01d518abe7c8,1620833518991.wav,52,3,3,,0.3292562,32.5874063,1190.04975360032,3.9,,uuid:a6c123b5-1ce0-49c6-905b-01d518abe7c8,40,musa,1,1,
2021-05-12T15:35:27.426Z,uuid:924fcf3e-60c1-427c-961f-66492daf9a89,1620833487697.wav,49,3,3,3,0.32925,32.587405,1195.86460248932,3.9,,uuid:924fcf3e-60c1-427c-961f-66492daf9a89,40,musa,1,1,
2021-05-12T15:35:24.761Z,uuid:db8514ac-821e-44d7-8f9c-9a532c0d4229,1620833451897.wav,31,3,3,,0.32925,32.587405,1176.1266892963,3.9,,uuid:db8514ac-821e-44d7-8f9c-9a532c0d4229,40,musa,1,1,
2021-05-12T15:35:22.584Z,uuid:d2fdd6db-097b-40bd-9146-50b6ddb1d5f0,1620833424365.wav,26,3,,,0.3292472,32.5874171,1193.54421208708,4.15,,uuid:d2fdd6db-097b-40bd-9146-50b6ddb1d5f0,40,musa,1,1,
2021-05-12T15:35:20.084Z,uuid:f8fb2519-1cf9-41d0-b3fb-521d7f58d2b8,1620833394148.wav,42,3,1,3,0.3292353,32.5874687,1205.24658907111,4.4,,uuid:f8fb2519-1cf9-41d0-b3fb-521d7f58d2b8,40,musa,1,1,
2021-05-12T15:35:18.205Z,uuid:8c2e83e5-13b2-42b3-a701-37baf8fba313,1620833690695.wav,60,18,,,0.3297017,32.5741467,1180.74169597605,3.9,,uuid:8c2e83e5-13b2-42b3-a701-37baf8fba313,36,oisaac,1,1,
2021-05-12T15:35:17.617Z,uuid:39530268-2d92-4dff-a24b-e3561e3d8e64,1620833357514.wav,44,3,1,3,0.3292365,32.58747,1201.76342234709,4.4,,uuid:39530268-2d92-4dff-a24b-e3561e3d8e64,40,musa,1,1,
2021-05-12T15:35:15.925Z,uuid:397ec29f-60a6-4c02-9f19-9353daa552bf,1620833280470.wav,42,3,,,0.3292346,32.5874692,1194.14686750674,3.9,,uuid:397ec29f-60a6-4c02-9f19-9353daa552bf,40,musa,1,1,
2021-05-12T15:35:13.308Z,uuid:56f26a00-5c56-47ff-8f52-23c822cff3c7,1620833249742.wav,42,3,1,,0.3292365,32.5874667,1219.87176343794,3.4,,uuid:56f26a00-5c56-47ff-8f52-23c822cff3c7,40,musa,1,1,
2021-05-12T15:35:11.065Z,uuid:9510eb96-cdea-49ef-8154-e4b760a980fc,1620833218142.wav,35,3,,,0.3292436,32.5874598,1194.5267166868,4.922,,uuid:9510eb96-cdea-49ef-8154-e4b760a980fc,40,musa,1,1,
2021-05-12T15:35:08.255Z,uuid:a993ca29-5091-45f9-a18d-7e4d07e8301a,1620833189539.wav,47,3,1,,0.3292605,32.5874514,1196.13376499456,3.9,,uuid:a993ca29-5091-45f9-a18d-7e4d07e8301a,40,musa,1,1,
2021-05-12T15:35:06.228Z,uuid:8382dcde-af64-415d-b180-5402491c49df,1620833149531.wav,40,3,,,0.3292683,32.5874567,1193.73791468071,3.9,,uuid:8382dcde-af64-415d-b180-5402491c49df,40,musa,1,1,
2021-05-12T15:35:04.080Z,uuid:c9a16a3c-86f9-4432-86c2-d8dc703797fa,1620833120144.wav,44,3,3,,0.3292716,32.5874556,1194.3989877222,3.9,,uuid:c9a16a3c-86f9-4432-86c2-d8dc703797fa,40,musa,1,1,
2021-05-12T15:35:01.927Z,uuid:fb90b44f-9a52-426f-9b8e-a1bbf9c19c6a,1620833092614.wav,40,3,,,0.329285,32.5874517,1191.06482764043,3.9,,uuid:fb90b44f-9a52-426f-9b8e-a1bbf9c19c6a,40,musa,1,1,
2021-05-12T15:34:59.445Z,uuid:7ded8c67-da4e-4bb1-98c7-be0eff75379b,1620833059640.wav,39,3,,,0.3292877,32.5874671,1207.51548431322,4.05,,uuid:7ded8c67-da4e-4bb1-98c7-be0eff75379b,40,musa,1,1,
2021-05-12T15:34:57.027Z,uuid:04ef8f6b-8ad0-4910-915a-e3b946d29815,1620833031701.wav,45,3,3,,0.3292995,32.5875247,1198.57594746121,4.25,,uuid:04ef8f6b-8ad0-4910-915a-e3b946d29815,40,musa,1,1,
2021-05-12T15:34:52.349Z,uuid:674e4101-7b0f-4ab6-a83d-4a37d1812a3b,1620833001611.wav,42,3,2,,0.329305,32.587507,1196.93832470001,4.55,,uuid:674e4101-7b0f-4ab6-a83d-4a37d1812a3b,40,musa,1,1,
2021-05-12T15:34:50.285Z,uuid:c8fbd2c7-c6f5-44e4-8b0c-5fa886a66eb5,1620832960741.wav,42,3,1,,0.3293045,32.5875095,1197.9637048014,4.55,,uuid:c8fbd2c7-c6f5-44e4-8b0c-5fa886a66eb5,40,musa,1,1,
2021-05-12T15:34:48.704Z,uuid:3105e469-8224-4007-b42d-84e565f2a437,1620832930071.wav,32,16,,,0.3293138,32.587515,1196.59143490974,4.65,,uuid:3105e469-8224-4007-b42d-84e565f2a437,40,musa,1,1,
2021-05-12T15:34:45.166Z,uuid:46c3e56b-0bcf-4cf3-8207-507e85d953a1,1620832901988.wav,30,3,,,0.3293212,32.5875106,1197.89322207538,4.95,,uuid:46c3e56b-0bcf-4cf3-8207-507e85d953a1,40,musa,1,1,
2021-05-12T15:34:43.143Z,uuid:d272195c-92c6-43da-ab1c-cbb33a84659f,1620832866535.wav,46,3,3,2,0.3293138,32.5875094,1201.04940291581,5,,uuid:d272195c-92c6-43da-ab1c-cbb33a84659f,40,musa,1,1,
2021-05-12T15:34:41.525Z,uuid:80b9d569-5ec2-4e7b-bf92-ff92fff60fb5,1620832830755.wav,38,3,,,0.3293116,32.5875268,1194.29188092588,5,,uuid:80b9d569-5ec2-4e7b-bf92-ff92fff60fb5,40,musa,1,1,
2021-05-12T15:34:39.922Z,uuid:516adcff-6bd7-4809-89cc-04e41baaed85,1620832801649.wav,40,3,3,,0.3293224,32.5875653,1188.57157676469,4.55,,uuid:516adcff-6bd7-4809-89cc-04e41baaed85,40,musa,1,1,
2021-05-12T15:34:38.316Z,uuid:ff29324b-04e7-4d39-a268-569896eba2eb,1620832772134.wav,51,3,3,,0.3293267,32.587567,1195.03204391007,4.7,,uuid:ff29324b-04e7-4d39-a268-569896eba2eb,40,musa,1,1,
2021-05-12T15:34:36.011Z,uuid:dc2f33ea-ac8c-456e-a236-ce67d22022b2,1620833655237.wav,47,18,,,0.3296967,32.5741433,1179.53176972501,3.9,,uuid:dc2f33ea-ac8c-456e-a236-ce67d22022b2,36,oisaac,1,1,
2021-05-12T15:34:35.604Z,uuid:4891f829-0391-4ac4-bafd-cd6a83e50b7e,1620832739629.wav,47,1,1,3,0.329327,32.587569,1194.70140371232,4.6,,uuid:4891f829-0391-4ac4-bafd-cd6a83e50b7e,40,musa,1,1,
2021-05-12T15:34:34.073Z,uuid:af767f7d-3e93-4103-ab5f-62fa68e70a53,1620832700936.wav,38,3,3,,0.3293346,32.5875725,1198.18277287425,4.65,,uuid:af767f7d-3e93-4103-ab5f-62fa68e70a53,40,musa,1,1,
2021-05-12T15:34:32.492Z,uuid:b707fdde-0116-47d8-880a-772decc58ebe,1620832647142.wav,34,3,,,0.3287185,32.5890454,1195.81573175032,4.75,,uuid:b707fdde-0116-47d8-880a-772decc58ebe,40,musa,1,1,
2021-05-12T15:34:30.843Z,uuid:50f35342-54cc-48a8-997d-04da48022ec8,1620832610404.wav,36,1,1,1,0.3287467,32.5891048,1187.57225318223,4.8,,uuid:50f35342-54cc-48a8-997d-04da48022ec8,40,musa,1,1,
2021-05-12T15:34:29.377Z,uuid:a59eb328-6143-4a57-810b-c39c14f707a4,1620832582930.wav,37,3,,,0.3287383,32.589145,1184.96146813182,4.8,,uuid:a59eb328-6143-4a57-810b-c39c14f707a4,40,musa,1,1,
2021-05-12T15:34:27.874Z,uuid:39598de0-1262-441c-93ad-d8b2e33db42c,1620832557236.wav,39,3,,,0.32874,32.5891767,1207.18382322575,4.8,,uuid:39598de0-1262-441c-93ad-d8b2e33db42c,40,musa,1,1,
2021-05-12T15:34:26.286Z,uuid:d06194d1-fa74-4f5a-9b0c-487f3de893e4,1620832521530.wav,27,3,,,0.3287417,32.5892,1181.01041990089,4.8,,uuid:d06194d1-fa74-4f5a-9b0c-487f3de893e4,40,musa,1,1,
2021-05-12T15:34:24.415Z,uuid:4511089b-94fd-4f1e-aca1-0488064e4e10,1620832474787.wav,28,3,,,0.328745,32.5892217,1199.03078027187,4.8,,uuid:4511089b-94fd-4f1e-aca1-0488064e4e10,40,musa,1,1,
2021-05-12T15:34:22.032Z,uuid:d0024eba-1950-442c-b6ea-838293f3355f,1620832433965.wav,36,3,3,,0.3287352,32.5892264,1194.1877521804,4.6,,uuid:d0024eba-1950-442c-b6ea-838293f3355f,40,musa,1,1,
2021-05-12T15:34:19.001Z,uuid:096c36e3-b8d7-4aaa-ab26-a26df52d0e8d,1620832390265.wav,50,3,2,3,0.328725,32.5892383,1200.6969220661,4.943,,uuid:096c36e3-b8d7-4aaa-ab26-a26df52d0e8d,40,musa,1,1,
2021-05-12T15:34:15.074Z,uuid:b85fe8b8-31ca-4adc-9c91-40b1098715a9,1620832329404.wav,29,3,,,0.3287298,32.5892724,1197.96171170886,3.9,,uuid:b85fe8b8-31ca-4adc-9c91-40b1098715a9,40,musa,1,1,
2021-05-12T15:34:10.585Z,uuid:25db03da-3ef7-41b2-a1cf-9d1e5fee4650,1620832278249.wav,41,3,,,0.3286874,32.589596,1193.90413849094,4.938,,uuid:25db03da-3ef7-41b2-a1cf-9d1e5fee4650,40,musa,1,1,
2021-05-12T15:34:02.053Z,uuid:05c70e84-5504-47be-bbf2-c6583ae7c55a,1620833597597.wav,47,18,,,0.329705,32.5741417,1175.69148828216,4.198,,uuid:05c70e84-5504-47be-bbf2-c6583ae7c55a,36,oisaac,1,1,
2021-05-12T15:34:01.989Z,uuid:9c880c73-cbfd-48da-92d7-088a6444b065,1620832181461.wav,38,3,3,,0.3282533,32.5907467,1190.66980710714,3.9,,uuid:9c880c73-cbfd-48da-92d7-088a6444b065,40,musa,1,1,
2021-05-12T15:34:00.424Z,uuid:a2770585-ff42-4b6a-aca5-deabf375e081,1620832149857.wav,33,3,,,0.3282517,32.59075,1181.30771113281,3.955,,uuid:a2770585-ff42-4b6a-aca5-deabf375e081,40,musa,1,1,
2021-05-12T15:33:57.629Z,uuid:9ab07fab-5617-496e-ae65-57de5cb0f351,1620832089642.wav,46,3,3,,0.3282637,32.5907552,1193.36177195208,4.1,,uuid:9ab07fab-5617-496e-ae65-57de5cb0f351,40,musa,1,1,
2021-05-12T15:33:54.664Z,uuid:79987263-bfd8-4375-8736-96113e5c3501,1620831980242.wav,37,3,3,3,0.32837,32.5907217,1189.63375972902,3.9,,uuid:79987263-bfd8-4375-8736-96113e5c3501,40,musa,1,1,
2021-05-12T15:33:51.697Z,uuid:a35e9bfe-4a2a-4a18-8919-2f437d21acc1,1620831926802.wav,30,3,,,0.328367,32.5907248,1195.71363971863,3.933,,uuid:a35e9bfe-4a2a-4a18-8919-2f437d21acc1,40,musa,1,1,
2021-05-12T15:33:50.252Z,uuid:47de132d-eddf-4e6e-8972-6a32972c2058,1620831860475.wav,47,3,3,,0.3282993,32.5907281,1192.42735416352,4.11,,uuid:47de132d-eddf-4e6e-8972-6a32972c2058,40,musa,1,1,
2021-05-12T15:33:48.834Z,uuid:a19da0fb-9a6e-4eac-91d9-dc049480cdad,1620831811611.wav,37,3,3,,0.3282994,32.5907302,1189.49246998403,3.92,,uuid:a19da0fb-9a6e-4eac-91d9-dc049480cdad,40,musa,1,1,
2021-05-12T15:33:47.560Z,uuid:b75a9efe-e1b1-4696-9793-b48359d120c9,1620831775417.wav,37,3,3,,0.3283483,32.5906883,1197.21126092069,4.217,,uuid:b75a9efe-e1b1-4696-9793-b48359d120c9,40,musa,1,1,
2021-05-12T15:33:45.913Z,uuid:affebb8f-34b4-4f8e-94cc-d81c68bad206,1620831712887.wav,43,16,3,3,0.3283572,32.5906874,1189.96870498597,4.793,,uuid:affebb8f-34b4-4f8e-94cc-d81c68bad206,40,musa,1,1,
2021-05-12T15:33:44.428Z,uuid:c5396260-258b-4628-8180-d64a83ef8640,1620831556788.wav,45,3,3,,0.3278833,32.5920733,1199.98107332553,3.9,,uuid:c5396260-258b-4628-8180-d64a83ef8640,40,musa,1,1,
2021-05-12T15:33:42.988Z,uuid:5920b570-e3a9-453b-acb2-b47379704dda,1620831525622.wav,34,3,2,,0.3278817,32.5920783,1186.7217066344,3.438,,uuid:5920b570-e3a9-453b-acb2-b47379704dda,40,musa,1,1,
2021-05-12T15:33:40.857Z,uuid:5ef81e80-e2a1-469a-af51-bb05ecc8776f,1620831491112.wav,33,3,,,0.3278622,32.5921142,1190.90316891566,4.031,,uuid:5ef81e80-e2a1-469a-af51-bb05ecc8776f,40,musa,1,1,
2021-05-12T15:33:01.531Z,uuid:87d563ca-a90e-4c9e-a00f-c246e2b53b62,1620833562639.wav,62,18,,,0.3297067,32.5741433,1179.65773520949,3.1,,uuid:87d563ca-a90e-4c9e-a00f-c246e2b53b62,36,oisaac,1,1,
2021-05-12T15:32:26.660Z,uuid:88d73e60-574a-405e-a06f-d3bed62bbc3f,1620833529283.wav,59,18,,,0.3297083,32.5741433,1183.77781892826,3.9,,uuid:88d73e60-574a-405e-a06f-d3bed62bbc3f,36,oisaac,1,1,
2021-05-12T15:31:54.037Z,uuid:c2468d90-c539-485b-b4f1-b76316b47912,1620833495941.wav,62,18,,,0.3297083,32.5741417,1178.15070953341,3.9,,uuid:c2468d90-c539-485b-b4f1-b76316b47912,36,oisaac,1,1,
2021-05-12T15:31:24.618Z,uuid:61cd647b-c448-4df7-b9bb-7b1af18e38ea,1620833459004.wav,59,18,,,0.3297083,32.5741417,1176.75176167746,3.9,,uuid:61cd647b-c448-4df7-b9bb-7b1af18e38ea,36,oisaac,1,1,
2021-05-12T15:31:06.240Z,uuid:d2fc5e34-f3c8-4649-8016-30dbec2c6536,1620833322833.wav,45,19,,,0.3426867,32.575235,1201.66346916719,4.1,,uuid:d2fc5e34-f3c8-4649-8016-30dbec2c6536,44,njohn,1,1,
2021-05-12T15:31:05.029Z,uuid:5d883fff-5d63-483e-86cc-8d4eb64e4ad6,1620833261968.wav,53,14,,,0.34267,32.57523,1208.24650225731,3.9,,uuid:5d883fff-5d63-483e-86cc-8d4eb64e4ad6,44,njohn,1,1,
2021-05-12T15:31:03.950Z,uuid:c10215ac-9a08-4243-a1dd-c435e36a19fd,1620833211194.wav,43,16,,,0.34267,32.57523,1198.5541482877,3.9,,uuid:c10215ac-9a08-4243-a1dd-c435e36a19fd,44,njohn,1,1,
2021-05-12T15:31:02.663Z,uuid:ba1a945a-6aa5-4fd6-a281-8f492edbf7f9,1620833162971.wav,53,14,,,0.34267,32.57523,1201.09997765794,3.9,,uuid:ba1a945a-6aa5-4fd6-a281-8f492edbf7f9,44,njohn,1,1,
2021-05-12T15:31:01.469Z,uuid:ae517e1d-26b4-4928-83d2-eac54dd1b0ea,1620833123447.wav,61,3,,,0.3426683,32.5752283,1199.27536980748,3.9,,uuid:ae517e1d-26b4-4928-83d2-eac54dd1b0ea,44,njohn,1,1,
2021-05-12T15:31:00.431Z,uuid:78171922-9620-441b-bc33-229caf2d21e9,1620833076058.wav,57,16,,,0.3426703,32.5752184,1201.37429636958,3.9,,uuid:78171922-9620-441b-bc33-229caf2d21e9,44,njohn,1,1,
2021-05-12T15:30:59.238Z,uuid:034d8dcb-510b-4ca9-a020-f3d34895ef88,1620833039480.wav,52,14,,,0.34247,32.5745633,1197.03873703705,4.1,,uuid:034d8dcb-510b-4ca9-a020-f3d34895ef88,44,njohn,1,1,
2021-05-12T15:30:58.197Z,uuid:a35277db-45c1-4712-8217-ce68770ba923,1620833001922.wav,51,14,,,0.3424134,32.574423,1199.77699262573,4.26,,uuid:a35277db-45c1-4712-8217-ce68770ba923,44,njohn,1,1,
2021-05-12T15:30:56.258Z,uuid:dc269481-f06e-4633-8ac5-a57395d95aaf,1620832970908.wav,52,16,,,0.342245,32.5739217,1198.36948291767,4.9,,uuid:dc269481-f06e-4633-8ac5-a57395d95aaf,44,njohn,1,1,
2021-05-12T15:30:54.988Z,uuid:10702751-beac-406e-91fe-8522e4783cc6,1620832911413.wav,41,14,,,0.3422283,32.5738568,1199.38383470009,4,,uuid:10702751-beac-406e-91fe-8522e4783cc6,44,njohn,1,1,
2021-05-12T15:30:53.802Z,uuid:992b4c82-216e-4933-b300-dce57242a71a,1620832882887.wav,50,14,,,0.3422267,32.57384,1199.31776116348,4,,uuid:992b4c82-216e-4933-b300-dce57242a71a,44,njohn,1,1,
2021-05-12T15:30:52.768Z,uuid:30500f68-3ae0-498f-a5fd-6d1d700efab2,1620832850099.wav,48,14,,,0.3422315,32.5738009,1200.21134637484,3.966,,uuid:30500f68-3ae0-498f-a5fd-6d1d700efab2,44,njohn,1,1,
2021-05-12T15:30:51.579Z,uuid:1afcdfa6-ff68-407f-acc6-c71d631209df,1620832820722.wav,48,16,,,0.3422375,32.5737675,1201.33501348837,3.95,,uuid:1afcdfa6-ff68-407f-acc6-c71d631209df,44,njohn,1,1,
2021-05-12T15:30:50.520Z,uuid:d4f72e52-a8d0-4940-ad6f-20e85418e7d4,1620832788571.wav,45,3,,,0.342254,32.5737391,1198.41759244975,3.9,,uuid:d4f72e52-a8d0-4940-ad6f-20e85418e7d4,44,njohn,1,1,
2021-05-12T15:30:49.203Z,uuid:5d18777b-d965-4f47-baa1-8e8190bfbeff,1620832754567.wav,52,3,,,0.3423259,32.5736712,1197.66519921103,3.46,,uuid:5d18777b-d965-4f47-baa1-8e8190bfbeff,44,njohn,1,1,
2021-05-12T15:30:47.961Z,uuid:ba19542c-12a9-43b5-a2ff-23045de681a6,1620832711421.wav,56,3,16,,0.3427353,32.5736584,1192.03592004282,4.1,,uuid:ba19542c-12a9-43b5-a2ff-23045de681a6,44,njohn,1,1,
2021-05-12T15:30:46.270Z,uuid:d65e4478-ef59-4780-856e-3ecf4a7eaf21,1620832649985.wav,56,3,,,0.3434149,32.5738088,1192.53453039965,3.9,,uuid:d65e4478-ef59-4780-856e-3ecf4a7eaf21,44,njohn,1,1,
2021-05-12T15:30:46.201Z,uuid:f05349d2-a8b8-4cb5-816c-744bf5184705,1620833415548.wav,63,18,,,0.3297067,32.5741417,1178.32165128611,3.9,,uuid:f05349d2-a8b8-4cb5-816c-744bf5184705,36,oisaac,1,1,
2021-05-12T15:30:45.081Z,uuid:4ec2a81a-ab2d-4ce4-b27f-ba983a4067f2,1620832613867.wav,50,3,,,0.3439468,32.5739333,1192.53480897568,3.9,,uuid:4ec2a81a-ab2d-4ce4-b27f-ba983a4067f2,44,njohn,1,1,
2021-05-12T15:30:43.815Z,uuid:fc1e2044-0370-4bdf-bb92-2841d631d671,1620832569036.wav,57,16,3,,0.343985,32.5739475,1187.25006941598,3.9,,uuid:fc1e2044-0370-4bdf-bb92-2841d631d671,44,njohn,1,1,
2021-05-12T15:30:42.726Z,uuid:ecb8a133-d4dd-46ac-b88d-80ef813b31d9,1620832518676.wav,57,2,3,,0.3439899,32.5739548,1187.08131515392,3.9,,uuid:ecb8a133-d4dd-46ac-b88d-80ef813b31d9,44,njohn,1,1,
2021-05-12T15:30:41.672Z,uuid:b50c6a7a-3b54-48c2-91f9-be14ec83890b,1620832480601.wav,51,16,,,0.3439962,32.5740342,1188.60699189935,3.7,,uuid:b50c6a7a-3b54-48c2-91f9-be14ec83890b,44,njohn,1,1,
2021-05-12T15:29:57.488Z,uuid:95e7c4fe-d42d-4b16-b395-548701b6c85a,1620833374184.wav,62,4,18,,0.3297067,32.5741417,1181.4964632746,3.9,,uuid:95e7c4fe-d42d-4b16-b395-548701b6c85a,36,oisaac,1,1,
2021-05-12T15:29:13.734Z,uuid:64689899-55e7-4a51-88c7-304178cf80b0,1620833302706.wav,56,18,,,0.3297061,32.5741442,1180.05074659931,4.248,,uuid:64689899-55e7-4a51-88c7-304178cf80b0,36,oisaac,1,1,
2021-05-12T15:27:05.643Z,uuid:20d56b39-accc-4c27-ac36-212c15383367,1620833207547.wav,45,2,,,0.3301787,32.5743692,1173.31741202932,4.9,,uuid:20d56b39-accc-4c27-ac36-212c15383367,36,oisaac,1,1,
2021-05-12T15:26:30.597Z,uuid:c230f98b-b31f-4aa0-a7b5-6af83750a25e,1620833172132.wav,44,3,,,0.3312167,32.57471,1176.98298937942,4.9,,uuid:c230f98b-b31f-4aa0-a7b5-6af83750a25e,36,oisaac,1,1,
2021-05-12T15:25:21.684Z,uuid:63d494f1-a25e-4d5a-a049-1bc4e1d1ab26,1620833104634.wav,46,3,,,0.3312721,32.5746817,1176.16331246329,4.1,,uuid:63d494f1-a25e-4d5a-a049-1bc4e1d1ab26,36,oisaac,1,1,
2021-05-12T15:24:24.108Z,uuid:b60d464c-f70a-4aea-8c3e-063fea3820d3,1620833012139.wav,55,2,,,0.3313822,32.5746868,1177.51769708644,4.144,,uuid:b60d464c-f70a-4aea-8c3e-063fea3820d3,36,oisaac,1,1,
2021-05-12T15:21:01.881Z,uuid:49cf2388-b419-4313-a582-1ce5ca77f5f1,1620832834406.wav,42,19,,,0.33302,32.5743583,1171.73843384454,4.871,,uuid:49cf2388-b419-4313-a582-1ce5ca77f5f1,36,oisaac,1,1,
2021-05-12T15:20:15.114Z,uuid:5ee38c92-3096-4f75-ad80-dc3a646a7c8c,1620832768090.wav,42,19,,,0.3331219,32.5743319,1172.4008974994,4.823,,uuid:5ee38c92-3096-4f75-ad80-dc3a646a7c8c,36,oisaac,1,1,
2021-05-12T15:19:02.483Z,uuid:4c8950f8-06b8-43e9-971f-6aa540de05fc,1620832719788.wav,46,12,,,0.3339667,32.5742517,1173.93257103843,4.9,,uuid:4c8950f8-06b8-43e9-971f-6aa540de05fc,36,oisaac,1,1,
2021-05-12T15:17:46.928Z,uuid:36eae566-5047-4e0f-b4df-727c66b11766,1620832637567.wav,39,19,,,0.3339745,32.5742508,1174.27047047645,4,,uuid:36eae566-5047-4e0f-b4df-727c66b11766,36,oisaac,1,1,
2021-05-12T15:16:55.882Z,uuid:b4f1d3b6-140b-4d7f-baa1-138485111262,1620832593264.wav,44,8,16,,0.3339901,32.5742533,1173.61383352296,3.9,,uuid:b4f1d3b6-140b-4d7f-baa1-138485111262,36,oisaac,1,1,
2021-05-12T15:16:10.357Z,uuid:9891a95e-15b3-4348-90fe-8dec1611c5d7,1620832541062.wav,46,8,,,0.3340317,32.5742601,1176.29130730257,3.9,,uuid:9891a95e-15b3-4348-90fe-8dec1611c5d7,36,oisaac,1,1,
2021-05-12T15:15:55.760Z,uuid:25742c40-1866-4623-98f3-0648849ed54f,1620832433630.wav,49,14,,,0.3440753,32.5743062,1188.60709854354,3.92,,uuid:25742c40-1866-4623-98f3-0648849ed54f,44,njohn,1,1,
2021-05-12T15:15:27.362Z,uuid:afd4c9c2-578b-4f77-ab57-e0ff3d3c9f8c,1620832504030.wav,43,8,,,0.3340427,32.5743237,1175.78222655724,4.827,,uuid:afd4c9c2-578b-4f77-ab57-e0ff3d3c9f8c,36,oisaac,1,1,
2021-05-12T15:15:10.560Z,uuid:0f9bc71f-5bb0-4687-867f-17e13cb273ee,1620832385834.wav,46,16,,,0.3442083,32.5745317,1181.77322222814,4.1,,uuid:0f9bc71f-5bb0-4687-867f-17e13cb273ee,44,njohn,1,1,
2021-05-12T15:14:48.055Z,uuid:1eed5f36-bc9a-406a-9876-e6b4e3f2c951,1620832463078.wav,59,14,,,0.3340446,32.5744421,1170.9365541508,4.94,,uuid:1eed5f36-bc9a-406a-9876-e6b4e3f2c951,36,oisaac,1,1,
2021-05-12T15:14:10.179Z,uuid:e9d0afa3-13f9-48ea-8885-cb8425d94387,1620832427664.wav,56,8,,,0.3340394,32.5746084,1177.1635303162,4.86,,uuid:e9d0afa3-13f9-48ea-8885-cb8425d94387,36,oisaac,1,1,
2021-05-12T15:13:54.290Z,uuid:9645a8ea-8362-4997-984a-6ed811d20f36,1620832311932.wav,45,14,,,0.3447323,32.5746363,1180.53510670161,4.8,,uuid:9645a8ea-8362-4997-984a-6ed811d20f36,44,njohn,1,1,
2021-05-12T15:13:29.658Z,uuid:fb070fa4-2421-44b7-b90f-b5095ee3313c,1620832364961.wav,48,16,8,,0.3340708,32.5746395,1172.59528383245,4.8,,uuid:fb070fa4-2421-44b7-b90f-b5095ee3313c,36,oisaac,1,1,
2021-05-12T15:12:33.701Z,uuid:95a54e33-4d57-4f93-9a3b-cbc0e1860c80,1620832330347.wav,59,14,,,0.3340103,32.5745776,1175.72672070031,5,,uuid:95a54e33-4d57-4f93-9a3b-cbc0e1860c80,36,oisaac,1,1,
2021-05-12T15:11:18.463Z,uuid:c68f0b93-2a3c-4a23-a18b-c06feba2b6db,1620832262557.wav,60,14,,,0.3339883,32.5745483,1173.85655262041,4.3,,uuid:c68f0b93-2a3c-4a23-a18b-c06feba2b6db,36,oisaac,1,1,
2021-05-12T15:10:55.024Z,uuid:2869f845-c077-49fa-971e-48faf1643779,1620832119961.wav,70,14,,,0.34517,32.5746533,1155.1553390269,3.9,,uuid:2869f845-c077-49fa-971e-48faf1643779,44,njohn,1,1,
2021-05-12T15:10:54.020Z,uuid:bcfbdc61-3b9e-4188-be1a-82398bbc4415,1620832080913.wav,59,14,,,0.3451667,32.574645,1159.50324309335,3.9,,uuid:bcfbdc61-3b9e-4188-be1a-82398bbc4415,44,njohn,1,1,
2021-05-12T15:10:52.984Z,uuid:d49c73e6-b2c4-47d6-9815-91b1494b496f,1620832018976.wav,57,3,3,14,0.3451796,32.5746459,1154.00163853349,4.44,,uuid:d49c73e6-b2c4-47d6-9815-91b1494b496f,44,njohn,1,1,
2021-05-12T15:10:51.791Z,uuid:d6493a81-d054-459c-ad9a-859142b28df1,1620831971799.wav,63,14,,,0.3452317,32.57469,1151.37242197771,3.9,,uuid:d6493a81-d054-459c-ad9a-859142b28df1,44,njohn,1,1,
